GEOID,statename,place,type,restrict_sf_permit,restrict_mf_permit,limit_sf_units,limit_mf_units,limit_mf_dwellings,limit_mf_dwelling_units,min_lot_size,open_space,inclusionary,half_acre_less,half_acre_more,one_acre_more,two_acre_more,max_den_cat1,max_den_cat2,max_den_cat3,max_den_cat4,max_den_cat5,council_nz,planning_nz,countybrd_nz,pubhlth_nz,site_plan_nz,env_rev_nz,council_rz,planning_rz,zoning_rz,countybrd_rz,countyzone_rz,townmeet_rz,env_rev_rz,total_nz,total_rz,adu,height_ft_median,height_ft_mode,height_st_median,height_st_mode,parking_median,parking_mode,mf_per,maxden5,maxden4,maxden3,maxden2,maxden1,sindex1,sindex2,sindex3,sindex4,sindex5,sindex6,sindex7,sindex8,height_st_median_sc,height_st_mode_sc,sindex9,sindex10,sindex11,sindex9_st,sindex10_st,zri,Geography,Geographic Area Name_x,Owner-occupied housing units with a mortgage,Mortgage Value Median (dollars),Only Second mortgage,Only Home equity loan,Both second mortgage and home equity loan,No second mortgage and no home equity loan,Home equity loan without a primary mortgage,"HOUSEHOLD INCOME Less than $10,000","HOUSEHOLD INCOME $10,000 to $24,999","HOUSEHOLD INCOME $25,000 to $34,999","HOUSEHOLD INCOME $35,000 to $49,999","HOUSEHOLD INCOME $50,000 to $74,999","HOUSEHOLD INCOME $75,000 to $99,999","HOUSEHOLD INCOME $100,000 to $149,999","HOUSEHOLD INCOME $150,000 or more",Median household income (dollars),Median Monthly Household Costs (dollars),Median Real Estate Taxes (dollars),Median Gross Rent Total,Median Gross Rent Total No bedroom,Median Gross Rent Total 1 bedroom,Median Gross Rent Total 2 bedroom,Median Gross Rent Total 3 bedroom,City Name,city,county_name,lat,lng,population,density
4565095,SC,Seneca,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,35,35,3,3,2,2,0.538461538,1,0,0,0,0,0,1,4,2,2,1,0,0,42,42,35,2,0.538461538,0.049086297,0.164805906,2.842197204,1600000US4565095,"Seneca city, South Carolina",1188,194700,0,84,0,1028,76,90,33,104,169,179,177,227,209,75848,1136,882,757,,435,880,1269,Seneca,Seneca,Oconee,34.6818,-82.96,8834,413.8
4568290,SC,Spartanburg,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,1,35,35,2,2,2,2,0.363636364,1,0,0,0,0,0,1,4,3,3,1,0,1,28,28,35,2,0.363636364,0.049086297,0.164805906,3.393653426,1600000US4568290,"Spartanburg city, South Carolina",4783,184300,104,452,19,4144,64,193,162,267,535,946,754,1256,670,87727,1277,1651,983,916,859,985,1050,Spartanburg,Spartanburg,Spartanburg,34.9442,-81.9251,200000,730.2
4570405,SC,Sumter,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,4,4,1,35,35,,,3,3,0.571428571,0,1,0,0,0,0,1,1,4,4,2,0,1,,,35,3,0.571428571,0.049086297,1.21204177,2.423413968,1600000US4570405,"Sumter city, South Carolina",5290,197000,198,207,0,4850,35,86,329,510,536,1246,796,793,994,73640,1345,1238,1019,513,653,1015,1062,Sumter,Sumter,Sumter,33.9392,-80.393,71234,505.8
4570585,SC,SurfsideBeach,Town,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,31.5,15,,,1,1,0.142857143,0,1,0,0,0,0,1,2,2,3,2,0,1,,,31.5,1,0.142857143,-0.228519844,-0.882429958,1.868317684,1600000US4570585,"Surfside Beach town, South Carolina",533,368700,0,30,0,490,13,0,14,49,6,111,136,116,101,93942,1653,1221,1238,,1054,1123,1532,Surfside Beach,Surfside Beach,Horry,33.6093,-78.9772,4179,828.2
4572430,SC,TravelersRest,City,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,35,35,,,1.25,1,0.291666667,0,1,0,0,0,0,0,1,2,3,2,0,1,,,35,1.25,0.291666667,0.049086297,-0.620620992,0.960543801,1600000US4572430,"Travelers Rest city, South Carolina",687,277900,0,67,0,612,8,0,0,66,25,98,85,137,276,116146,1459,1589,1015,,665,1032,848,Travelers Rest,Travelers Rest,Greenville,34.9582,-82.4412,7929,490.5
4575850,SC,WestColumbia,City,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,40,35,5,5,1.5,1,0.333333333,0,0,0,1,0,0,0,2,2,3,4,0,1,70,70,40,1.5,0.333333333,0.445666498,-0.358812026,0.662560094,1600000US4575850,"West Columbia city, South Carolina",2703,184300,17,353,0,2275,58,126,112,190,367,529,367,584,428,77292,1213,1173,982,1487,944,931,1173,West Columbia,West Columbia,Lexington,33.9932,-81.0936,17459,725.2
4578460,SC,Winnsboro,Town,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,18,45,,,2,2,0.4,0,1,0,0,0,0,0,1,2,3,2,0,0,,,18,2,0.4,-1.299286388,0.164805906,0.960543801,1600000US4578460,"Winnsboro town, South Carolina",324,141100,29,9,0,286,0,36,5,56,84,0,115,23,5,,1276,893,857,813,337,757,959,Winnsboro,Winnsboro,Fairfield,34.3718,-81.0907,3239,354.9
4579090,SC,Woodruff,City,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,35,35,,,1.5,1,0.333333333,0,0,0,1,0,0,0,1,0,3,4,0,0,,,35,1.5,0.333333333,0.049086297,-0.358812026,-0.52132331,1600000US4579090,"Woodruff city, South Carolina",743,188600,21,0,0,708,14,0,14,25,34,161,386,109,14,83771,1445,1020,825,,475,794,1268,Woodruff,Woodruff,Spartanburg,34.7421,-82.0371,4262,324.3
4600100,SD,Aberdeen,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,45,45,1.5,1,1.5,1.5,0.714285714,1,0,0,0,0,0,1,4,2,2,1,0,0,21,14,45,1.5,0.714285714,0.842246699,-0.358812026,2.842197204,1600000US4600100,"Aberdeen city, South Dakota",4530,195700,22,328,22,4109,49,29,98,195,361,792,1033,1100,922,93050,1424,2694,741,515,562,794,914,Aberdeen,Aberdeen,Brown,45.4649,-98.4686,28388,663.6
4607580,SD,Brookings,City,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,2,4,0,32.5,35,2,2,2,2,0.214285714,0,1,0,0,0,0,0,4,2,4,2,0,0,28,28,32.5,2,0.214285714,-0.149203804,0.164805906,2.292762147,1600000US4607580,"Brookings city, South Dakota",2644,226700,76,85,9,2457,17,19,77,22,240,608,294,881,503,104956,1580,2804,856,897,751,825,1237,Brookings,Brookings,Brookings,44.3022,-96.7859,23530,668.9
4609500,SD,Canton,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,15,,,2,2,0,0,1,0,0,0,0,1,1,2,3,2,0,0,,,35,2,0,0.049086297,0.164805906,1.476116591,1600000US4609500,"Canton city, South Dakota",533,180400,0,50,0,483,0,0,10,9,59,69,134,181,71,98792,1382,2546,668,,575,694,1140,Canton,Canton,Lincoln,43.3032,-96.5848,3060,361.3
4631060,SD,Huron,City,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,2,4,0,35,35,3,3,1.5,1,0.153846154,0,1,0,0,0,0,0,4,2,4,2,0,0,42,42,35,1.5,0.153846154,0.049086297,-0.358812026,2.292762147,1600000US4631060,"Huron city, South Dakota",1799,171300,26,42,10,1708,13,0,123,61,241,331,228,326,489,89273,1298,2044,812,,454,837,1014,Huron,Huron,Beadle,44.3623,-98.2094,14179,563.3
4636220,SD,Lead,City,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,,,,,,,0,0,0,0,0,1,0,0,1,2,1,5,0,0,,,,,0,,,-0.385963532,1600000US4636220,"Lead city, South Dakota",453,157800,0,80,0,373,0,0,10,63,48,88,49,107,88,81620,1153,1834,836,,713,857,1149,Lead,Lead,Lawrence,44.3528,-103.7671,2993,561.4
4643180,SD,Mobridge,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,30,100,,,2,2,0,0,0,0,1,0,0,1,4,2,3,4,0,0,,,30,2,0,-0.347493905,0.164805906,1.962535069,1600000US4643180,"Mobridge city, South Dakota",518,139800,0,39,0,440,39,0,27,25,89,118,79,124,56,72500,1267,2163,825,,835,800,785,Mobridge,Mobridge,Walworth,45.5409,-100.4349,3130,616.6
4652980,SD,Rapid,City,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,42.5,45,5,5,2,2,1,0,1,0,0,0,0,1,4,2,3,2,1,1,70,70,42.5,2,1,0.643956598,0.164805906,3.12813125,1600000US4652980,"Rapid City city, South Dakota",11592,255300,156,1073,65,10186,112,192,429,753,751,2392,2188,2574,2313,87417,1585,2884,975,510,777,1060,1156,Rapid City,Rapid City,Pennington,44.0716,-103.2204,87826,530.3
4653460,SD,Redfield,City,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,22,22,1,1,1,1,0,0,1,0,0,0,0,0,1,1,2,2,0,0,14,14,22,1,0,-0.982022227,-0.882429958,0.40908758,1600000US4653460,"Redfield city, South Dakota",357,121800,12,7,0,327,11,0,4,18,33,65,132,58,47,87875,1198,2138,636,407,599,713,721,Redfield,Redfield,Spink,44.8725,-98.5187,2253,451.1
4659020,SD,SiouxFalls,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,5,4,1,35,50,2,2,1.5,1,0.269230769,0,1,0,0,0,0,1,4,5,4,2,0,1,28,28,35,1.5,0.269230769,0.049086297,-0.358812026,3.995858402,1600000US4659020,"Sioux Falls city, South Dakota",31810,260300,467,2556,154,28264,369,337,712,1014,2546,4489,5414,8931,8367,106574,1610,3110,965,687,839,974,1202,Sioux Falls,Sioux Falls,Minnehaha,43.5396,-96.7311,204484,926
4659260,SD,Sisseton,City,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,19,12,,,2,2,0.25,1,0,0,0,0,0,0,3,2,3,1,0,0,,,19,2,0.25,-1.219970348,0.164805906,2.090038388,1600000US4659260,"Sisseton city, South Dakota",195,104200,0,4,0,191,0,0,9,0,37,43,19,64,23,89583,947,1388,552,,529,598,516,Sisseton,Sisseton,Roberts,45.6625,-97.0454,2564,622.1
4660020,SD,Spearfish,City,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,3,0,35,35,2.5,0.5,2.625,2,0.5,1,0,0,0,0,0,0,1,1,3,1,0,0,35,7,35,2.625,0.5,0.049086297,0.819328321,0.909795046,1600000US4660020,"Spearfish city, South Dakota",1422,290200,1,4,0,1400,17,11,66,118,102,168,185,487,285,107852,1622,3154,913,696,554,955,1342,Spearfish,Spearfish,Lawrence,44.4909,-103.8155,12268,274.8
4673060,SD,Yankton,City,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,3,4,0,40,35,3,2.5,2,2,0.2,0,0,1,0,0,0,0,1,3,4,3,0,0,42,35,40,2,0.2,0.445666498,0.164805906,1.166907623,1600000US4673060,"Yankton city, South Dakota",2293,197900,16,84,0,2169,24,0,39,115,376,155,469,712,427,99625,1434,2477,754,671,599,825,1001,Yankton,Yankton,Yankton,42.8901,-97.3927,15421,686.8
4700540,TN,Alcoa,City,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,1,35,35,2.75,2,5,1,0.25,1,0,0,0,0,0,1,2,3,3,1,0,1,38.5,28,35,5,0.25,0.049086297,3.306513498,2.60925124,1600000US4700540,"Alcoa city, Tennessee",1585,211600,0,119,62,1390,14,43,133,99,188,137,368,266,351,91439,1255,1535,1017,,636,1065,1156,Alcoa,Alcoa,Blount,35.8076,-83.9753,11095,285.6
4702320,TN,Athens,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,3,1,40,40,3,3,1.5,2,0.666666667,0,1,0,0,0,0,1,1,1,3,2,0,1,42,42,40,1.5,0.666666667,0.445666498,-0.358812026,1.080275435,1600000US4702320,"Athens city, Tennessee",2008,191500,15,91,4,1874,24,15,93,119,280,342,367,468,324,82955,1119,914,795,,674,753,963,Athens,Athens,McMinn,35.4573,-84.6045,14091,350.8
4707180,TN,Bolivar,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,2,2,2,2,0.5,0,1,0,0,0,0,1,1,2,3,2,0,0,28,28,35,2,0.5,0.049086297,0.164805906,1.476116591,1600000US4707180,"Bolivar city, Tennessee",743,135500,0,50,0,693,0,39,63,94,85,149,73,147,93,63168,1059,942,822,,329,642,1050,Bolivar,Bolivar,Hardeman,35.2645,-89.0118,5197,247.3
4710560,TN,Camden,City,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,0,37.5,40,3,3,2,1,0.25,0,1,0,0,0,0,0,1,1,2,2,0,0,42,42,37.5,2,0.25,0.247376397,0.164805906,0.40908758,1600000US4710560,"Camden city, Tennessee",282,133000,0,10,0,272,0,0,12,17,41,63,58,53,38,81250,950,701,785,,323,591,854,Camden,Camden,Benton,36.0663,-88.1047,3670,249.6
4714980,TN,ChurchHill,City,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,4,0,,,20,8,3,2,0.8,0,1,0,0,0,0,1,3,1,4,2,0,0,280,112,,3,0.8,,1.21204177,2.020292688,1600000US4714980,"Church Hill city, Tennessee",1429,202900,25,41,0,1363,0,39,64,25,52,248,279,262,460,105383,1201,1241,940,,592,900,1129,Church Hill,Church Hill,Hawkins,36.5204,-82.7151,7016,287.1
4715400,TN,Cleveland,City,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,2,3,1,45,30,1,1,2,2,0.666666667,1,0,0,0,0,0,0,1,2,3,1,0,1,14,14,45,2,0.666666667,0.842246699,0.164805906,1.305636202,1600000US4715400,"Cleveland city, Tennessee",5348,242700,86,404,9,4747,102,178,166,280,364,718,899,1756,987,103039,1463,1422,922,375,680,900,1203,Cleveland,Cleveland,Bradley,35.1817,-84.8707,72870,597
4715480,TN,Clifton,City,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,,,,,,,,0,0,0,0,1,0,0,1,1,1,5,0,0,,,,,,,,-0.781804687,1600000US4715480,"Clifton city, Tennessee",108,130200,0,0,0,106,2,3,9,12,41,23,12,0,8,46829,1067,704,643,,316,644,666,Clifton,Clifton,Wayne,35.3792,-87.9927,2622,182
4715580,TN,Clinton,City,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,0,35,35,,,2,2,0.666666667,0,0,1,0,0,0,1,1,1,2,3,0,0,,,35,2,0.666666667,0.049086297,0.164805906,0.579567969,1600000US4715580,"Clinton city, Tennessee",1433,222400,29,112,0,1266,26,0,20,62,189,245,244,344,329,89408,1315,1378,861,,448,905,1167,Clinton,Clinton,Anderson,36.0981,-84.1283,10060,334.1
4716420,TN,Collierville,Town,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,1,30,30,3,3,1,1,0.25,1,0,0,0,0,0,1,4,3,3,1,0,1,42,42,30,1,0.25,-0.347493905,-0.882429958,3.393653426,1600000US4716420,"Collierville town, Tennessee",10048,419200,54,1410,8,8503,73,64,178,176,272,688,1006,2210,5454,161774,2467,4434,1488,1149,1334,1428,1840,Collierville,Collierville,Shelby,35.047,-89.6987,51170,543.1
4716540,TN,Columbia,City,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,1,35,35,20,15,1,1,0.6,1,0,0,0,0,0,1,3,3,3,1,0,1,280,210,35,1,0.6,0.049086297,-0.882429958,3.001452333,1600000US4716540,"Columbia city, Tennessee",7314,249900,165,348,0,6701,100,165,355,430,580,1460,1490,1719,1115,85196,1355,1408,1068,,780,1032,1136,Columbia,Columbia,Maury,35.6238,-87.0484,42474,485.7
4716920,TN,Cookeville,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,1,35,35,3,3,2,1,0.307692308,1,0,0,0,0,0,1,1,3,3,1,0,1,42,42,35,2,0.307692308,0.049086297,0.164805906,2.217050146,1600000US4716920,"Cookeville city, Tennessee",3265,259200,102,163,0,2976,24,65,78,82,373,460,664,756,787,94867,1413,1471,855,578,679,846,1052,Cookeville,Cookeville,Putnam,36.1482,-85.5109,34967,377.4
4722000,TN,Dunlap,City,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,0,37.5,35,3,3,5,10,0.5,0,1,0,0,0,0,0,2,1,2,2,0,0,42,42,37.5,5,0.5,0.247376397,3.306513498,0.801288673,1600000US4722000,"Dunlap city, Tennessee",510,121300,0,13,0,497,0,0,137,0,46,120,150,37,20,70000,1028,891,828,,,793,894,Dunlap,Dunlap,Sequatchie,35.3675,-85.3899,5443,194.5
4724360,TN,Erwin,Town,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,35,35,2.25,2.5,2,2,0,1,0,0,0,0,0,0,2,2,2,1,0,0,31.5,35,35,2,0,0.049086297,0.164805906,1.542222229,1600000US4724360,"Erwin town, Tennessee",856,173900,0,36,0,820,0,65,6,93,64,157,198,205,68,80463,968,1274,606,,528,645,830,Erwin,Erwin,Unicoi,36.1456,-82.4115,6026,563.9
4724480,TN,Etowah,City,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,4,0,35,25,2.5,3,2,2,0.5,1,0,0,0,0,0,0,1,1,4,1,0,0,35,42,35,2,0.5,0.049086297,0.164805906,1.065410113,1600000US4724480,"Etowah city, Tennessee",534,114100,0,12,0,522,0,0,102,41,164,23,125,29,50,45455,943,821,850,,305,926,,Etowah,Etowah,McMinn,35.3381,-84.5282,3614,493.8
4725760,TN,Farragut,Town,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,3.5,10.5,2,1,0.125,1,0,0,0,0,0,1,4,2,3,1,0,0,49,147,35,2,0.125,0.049086297,0.164805906,2.99781227,1600000US4725760,"Farragut town, Tennessee",4738,479200,81,519,0,4099,39,23,90,95,119,275,590,1045,2501,156066,2177,2153,1525,1150,1181,1200,1936,Farragut,Farragut,Knox,35.8731,-84.1821,23795,575
4725920,TN,Fayetteville,City,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,75,2,2,2,1,0.166666667,0,0,1,0,0,0,0,3,2,3,3,0,0,28,28,35,2,0.166666667,0.049086297,0.164805906,1.399853587,1600000US4725920,"Fayetteville city, Tennessee",994,172500,0,37,0,941,16,118,41,44,3,446,68,130,144,67649,1241,1075,716,,619,736,839,Fayetteville,Fayetteville,Lincoln,35.149,-86.5634,7026,282
4727020,TN,ForestHills,City,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,52.5,35,,,2.5,4,0,0,0,0,0,1,0,1,4,2,3,5,0,1,,,52.5,2.5,0,1.437117001,0.688423838,1.617442669,1600000US4727020,"Forest Hills city, Tennessee",1074,995800,10,214,0,822,28,36,7,40,17,38,60,115,761,233696,3902,6290,,,,,,Forest Hills,Forest Hills,Davidson,36.0652,-86.8403,4922,205.8
4727740,TN,Franklin,City,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,60,600,2,2,3,1,0.444444444,0,1,0,0,0,0,1,2,0,2,2,1,1,28,28,60,3,0.444444444,2.031987303,1.21204177,1.396431687,1600000US4727740,"Franklin city, Tennessee",14600,587500,107,2167,22,12040,264,136,202,124,1097,1367,1290,3032,7352,150992,2370,2768,1785,1536,1662,1786,2280,Franklin,Franklin,Williamson,35.92,-86.8516,83630,725.3
4732520,TN,Harriman,City,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,1,37.5,25,,,2,1,0.666666667,0,0,1,0,0,0,0,4,1,2,3,0,1,,,37.5,2,0.666666667,0.247376397,0.164805906,1.240598459,1600000US4732520,"Harriman city, Tennessee",858,161400,0,41,0,804,13,0,125,10,115,86,110,337,75,93750,995,770,724,,370,748,900,Harriman,Harriman,Roane,35.9307,-84.5602,6000,220.7
4737640,TN,Jackson,City,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,2,1,35,35,2,1,1,1,0.166666667,0,1,0,0,0,0,1,2,2,2,2,0,1,28,14,35,1,0.166666667,0.049086297,-0.882429958,1.712702618,1600000US4737640,"Jackson city, Tennessee",7979,183000,139,610,0,7129,101,421,458,525,770,1347,1210,1860,1388,80058,1372,1377,1007,558,641,978,1181,Jackson,Jackson,Madison,35.6538,-88.8354,72836,446.9
4738320,TN,Johnson,City,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,3,0,35,35,2,2,1.75,1,0.533333333,1,0,0,0,0,0,0,1,1,3,1,0,0,28,28,35,1.75,0.533333333,0.049086297,-0.09700306,0.909795046,1600000US4738320,"Johnson City city, Tennessee",8906,232100,209,985,0,7519,193,229,671,140,787,1579,1289,1819,2392,97331,1432,1729,893,853,682,912,1033,Johnson City,Johnson City,Washington,36.3406,-82.3806,131718,628.5
4738540,TN,Jonesborough,Town,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,3,0,25,20,,,2,2,0.571428571,0,0,1,0,0,0,0,1,1,3,3,0,0,,,25,2,0.571428571,-0.744074106,0.164805906,0.219610246,1600000US4738540,"Jonesborough town, Tennessee",1103,239700,0,23,9,1057,14,32,30,0,146,191,258,255,191,94928,1331,1542,1036,,,1103,1458,Jonesborough,Jonesborough,Washington,36.2959,-82.4766,5891,427.2
4739560,TN,Kingsport,City,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,2,2,0,22.5,12,3,2,2,2,0.416666667,0,1,0,0,0,0,0,2,2,2,2,0,0,42,28,22.5,2,0.416666667,-0.942364207,0.164805906,1.197129828,1600000US4739560,"Kingsport city, Tennessee",8077,183900,73,562,18,7214,210,58,548,601,1119,1334,1196,1380,1841,81860,1225,1512,772,325,598,775,914,Kingsport,Kingsport,Sullivan,36.5224,-82.5454,101323,406.7
4740350,TN,Lakeland,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,1,30,15,2,2,1,1,0.238095238,1,0,0,0,0,0,1,4,3,3,1,0,1,28,28,30,1,0.238095238,-0.347493905,-0.882429958,3.393653426,1600000US4740350,"Lakeland city, Tennessee",2964,363400,54,160,0,2647,103,0,41,27,97,326,400,947,1126,120372,2139,3547,1480,,1265,1375,1797,Lakeland,Lakeland,Shelby,35.2585,-89.7308,13811,227.3
4741200,TN,LaVergne,City,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,42.5,50,5,4,1,1,0.5,0,1,0,0,0,0,0,1,2,3,2,0,0,70,56,42.5,1,0.5,0.643956598,-0.882429958,0.960543801,1600000US4741200,"La Vergne city, Tennessee",6936,248000,119,280,0,6485,52,124,322,476,663,1284,1527,1660,880,82450,1440,1391,1603,,574,1212,1746,La Vergne,La Vergne,Rutherford,36.02,-86.5586,38553,602.3
4741340,TN,Lawrenceburg,City,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,3,0,40,40,3,4,2,1,0.4,0,0,1,0,0,0,0,2,1,3,3,0,0,42,56,40,2,0.4,0.445666498,0.164805906,0.611811339,1600000US4741340,"Lawrenceburg city, Tennessee",1372,155700,0,69,0,1265,38,36,195,176,173,271,309,128,84,59722,1104,1112,729,380,399,781,905,Lawrenceburg,Lawrenceburg,Lawrence,35.2497,-87.3325,11592,353.4
4741520,TN,Lebanon,City,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,50,2,3,1,1,0.266666667,0,1,0,0,0,0,1,4,2,3,2,0,0,28,42,35,1,0.266666667,0.049086297,-0.882429958,2.65271987,1600000US4741520,"Lebanon city, Tennessee",5926,340400,79,399,7,5355,86,164,118,191,452,1020,971,1677,1333,102061,1694,1998,1151,926,1071,1147,1311,Lebanon,Lebanon,Wilson,36.204,-86.3481,39562,381.2
4745100,TN,McMinnville,City,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,35,35,3,3,2,2,0.428571429,0,0,0,0,1,0,1,2,2,3,5,0,1,42,42,35,2,0.428571429,0.049086297,0.164805906,0.833040483,1600000US4745100,"McMinnville city, Tennessee",1174,125800,35,47,0,1092,0,11,183,102,151,369,164,125,69,56727,974,905,720,,399,814,761,McMinnville,McMinnville,Warren,35.6864,-85.7812,13756,480.2
4746380,TN,Maryville,City,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,2,3,0,20,12,3,3,1,1,0.666666667,0,0,1,0,0,0,1,3,2,3,3,0,0,42,42,20,1,0.666666667,-1.140654307,-0.882429958,1.915426377,1600000US4746380,"Maryville city, Tennessee",5271,254100,150,364,0,4651,106,43,207,103,436,879,930,1610,1063,100987,1498,1939,1070,,713,985,1335,Maryville,Maryville,Blount,35.7468,-83.9789,31876,712.8
